0,9.1555e-05
1,0.000122073
2,-9.1555e-05
3,0.0
4,3.05183e-05
5,0.000122073
6,-0.000152592
7,-6.10367e-05
8,6.10367e-05
9,0.0
10,0.000122073
11,0.000457775
12,-0.000610367
13,-0.00213628
14,-0.0025025
15,0.000671404
16,0.00485242
17,0.00488294
18,-9.1555e-05
19,-0.00625626
20,-0.00695818
21,-0.000823995
22,0.00619522
23,0.0076601
24,0.00204473
25,-0.00540175
26,-0.00787373
27,-0.00317391
28,0.0044862
29,0.0081484
30,0.0039979
31,-0.00384531
32,-0.00830099
33,-0.0051576
34,0.0026551
35,0.00793477
36,0.00589004
37,-0.00186162
38,-0.00772114
39,-0.0063173
40,0.00054933
41,0.00723285
42,0.0073244
43,0.000671404
44,-0.00634782
45,-0.00741596
46,-0.00180058
47,0.00570693
48,0.00811788
49,0.00296028
50,-0.0048219
51,-0.00802633
52,-0.00390635
53,0.00405894
54,0.00823995
55,0.00491345
56,-0.00296028
57,-0.00759907
58,-0.00604263
59,0.00158695
60,0.00756855
61,0.00680559
62,-0.000244147
63,-0.00701922
64,-0.00720233
65,-0.000701922
66,0.006653
67,0.00772114
68,0.00167851
69,-0.00570693
70,-0.00775166
71,-0.00283821
72,0.00488294
73,0.00808736
74,0.00375376
75,-0.00384531
76,-0.00827047
77,-0.00494397
78,0.00271613
79,0.00811788
80,0.00570693
81,-0.00192266
82,-0.00753803
83,-0.00671404
84,0.000427257
85,0.00729388
86,0.00714129
87,0.000762959
88,-0.00637833
89,-0.00775166
90,-0.00268561
91,0.00485242
92,0.00823995
93,0.00485242
94,-0.00225836
95,-0.00790425
96,-0.00701922
97,-0.000213628
98,0.00634782
99,0.00808736
100,0.00268561
101,-0.0048219
102,-0.00836203
103,-0.0039979
104,0.00427257
105,0.00839255
106,0.00393687
107,-0.00427257
108,-0.00817892
109,-0.00384531
110,0.00485242
111,0.00842306
112,0.00323494
113,-0.00491345
114,-0.00805684
115,-0.0039979
116,0.00381479
117,0.00817892
118,0.00576797
119,-0.00155644
120,-0.00753803
121,-0.00717181
122,-0.00128177
123,0.00564589
124,0.00811788
125,0.00384531
126,-0.00387583
127,-0.00836203
128,-0.0048219
129,0.00323494
130,0.0081484
131,0.00518812
132,-0.00314339
133,-0.00839255
134,-0.00433361
135,0.00387583
136,0.00808736
137,0.00424205
138,-0.00375376
139,-0.00830099
140,-0.00521864
141,0.00308235
142,0.00778218
143,0.00610367
144,-0.000457775
145,-0.00695818
146,-0.00762959
147,-0.00222784
148,0.00506605
149,0.00836203
150,0.00460827
151,-0.00344857
152,-0.0084841
153,-0.00592056
154,0.00225836
155,0.00805684
156,0.0054933
157,-0.0025025
158,-0.00811788
159,-0.00506605
160,0.00338754
161,0.00827047
162,0.00466931
163,-0.00344857
164,-0.00811788
165,-0.00512708
166,0.0025025
167,0.00787373
168,0.00625626
169,-0.000244147
170,-0.00683611
171,-0.00775166
172,-0.00231939
173,0.00497449
174,0.00851462
175,0.00485242
176,-0.00317391
177,-0.00817892
178,-0.00595108
179,0.00195317
180,0.00811788
181,0.00585952
182,-0.0025025
183,-0.00805684
184,-0.00534071
185,0.00274665
186,0.00817892
187,0.00497449
188,-0.00308235
189,-0.00796529
190,-0.00558486
191,0.00241095
192,0.00778218
193,0.00671404
194,0.00018311
195,-0.00646989
196,-0.00787373
197,-0.00262458
198,0.00473034
199,0.00827047
200,0.00506605
201,-0.00238043
202,-0.00808736
203,-0.00619522
204,0.00167851
205,0.00799581
206,0.00604263
207,-0.00180058
208,-0.0078127
209,-0.00552382
210,0.00262458
211,0.00827047
212,0.0054933
213,-0.00244147
214,-0.00823995
215,-0.00595108
216,0.00137333
217,0.00747699
218,0.00708026
219,0.00100711
220,-0.00589004
221,-0.00802633
222,-0.00384531
223,0.00378427
224,0.00830099
225,0.00616471
226,-0.00152592
227,-0.00762959
228,-0.00668352
229,0.000610367
230,0.00747699
231,0.00689715
232,-0.000610367
233,-0.00750751
234,-0.00619522
235,0.00146488
236,0.00790425
237,0.00567641
238,-0.00241095
239,-0.00787373
240,-0.00463879
241,0.00341805
242,0.00769062
243,0.00421153
244,-0.00396738
245,-0.00808736
246,-0.00338754
247,0.00488294
248,0.00827047
249,0.00302132
250,-0.0051576
251,-0.00775166
252,-0.00317391
253,0.00445568
254,0.00839255
255,0.00503553
256,-0.00207525
257,-0.00759907
258,-0.00677507
259,-0.000518812
260,0.00604263
261,0.00817892
262,0.00390635
263,-0.00317391
264,-0.00759907
265,-0.00619522
266,0.000396738
267,0.00674455
268,0.00787373
269,0.00289924
270,-0.00457775
271,-0.00808736
272,-0.00537123
273,0.00189214
274,0.00738544
275,0.0069887
276,0.0011597
277,-0.00592056
278,-0.00811788
279,-0.00418101
280,0.00320443
281,0.00802633
282,0.00650041
283,-0.000122073
284,-0.00674455
285,-0.00820944
286,-0.0029908
287,0.00451672
288,0.00845358
289,0.00567641
290,-0.00167851
291,-0.00729388
292,-0.0073244
293,-0.00155644
294,0.00564589
295,0.00842306
296,0.00421153
297,-0.00292976
298,-0.00769062
299,-0.00656144
